location.place,location.region,location.country,location.lat,location.lon,current.last_updated_epoch,current.temp_c,current.is_day,current.wind_mph,current.wind_degree,current.pressure_mb,current.precip_mm,current.humidity,current.cloud,current.feelslike_c
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630072800,32.2,0,7.8,309,1002,0.5,47,51,34.7
Mumbai,Maharashtra,India,18.98,72.83,1630079100,29,0,6.9,280,1005,0,84,75,33.1
Chennai,Tamil Nadu,India,13.08,80.28,1630079100,27,0,4.3,230,1004,1.1,84,75,29.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630079100,31.4,0,8.1,327,1003,0.1,52,73,34.1
Mumbai,Maharashtra,India,18.98,72.83,1630076400,29,0,6.9,280,1005,0,84,75,33.1
Chennai,Tamil Nadu,India,13.08,80.28,1630076400,27,0,4.3,230,1004,1.1,84,75,29.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630076400,31.4,0,8.1,327,1003,0.1,52,73,34.1
Mumbai,Maharashtra,India,18.98,72.83,1630082700,29,0,6.9,280,1005,0,79,75,33.3
Chennai,Tamil Nadu,India,13.08,80.28,1630082700,27,0,3.8,270,1004,1,84,75,30
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630082700,30.3,0,10.1,336,1004,0.1,55,75,32.8
Mumbai,Maharashtra,India,18.98,72.83,1630080000,29,0,6.9,280,1005,0,79,75,33.3
Chennai,Tamil Nadu,India,13.08,80.28,1630080000,27,0,3.8,270,1004,1,84,75,30
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630080000,30.3,0,10.1,336,1004,0.1,55,75,32.8
Mumbai,Maharashtra,India,18.98,72.83,1630086300,29,0,5.6,270,1005,0,79,75,33.4
Chennai,Tamil Nadu,India,13.08,80.28,1630086300,27,0,8.1,250,1005,5.6,89,75,30.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630086300,27.6,0,12.5,318,1005,1.5,67,77,29.9
Mumbai,Maharashtra,India,18.98,72.83,1630083600,29,0,5.6,270,1005,0,79,75,33.4
Chennai,Tamil Nadu,India,13.08,80.28,1630083600,27,0,8.1,250,1005,5.6,89,75,30.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630083600,27.6,0,12.5,318,1005,1.5,67,77,29.9
Mumbai,Maharashtra,India,18.98,72.83,1630122300,29,1,6.9,260,1004,0.1,79,50,33.6
Chennai,Tamil Nadu,India,13.08,80.28,1630122300,28,1,8.1,260,1004,0.5,84,75,32.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630122300,24.7,1,15.9,267,1005,0.3,78,100,26.6
Mumbai,Maharashtra,India,18.98,72.83,1630125900,30,1,6.9,230,1004,0.1,70,50,35.7
Chennai,Tamil Nadu,India,13.08,80.28,1630125900,30,1,10.5,280,1004,0.2,75,75,37.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630125900,25,1,15.4,263,1005,0.2,77,100,26.9
Mumbai,Maharashtra,India,18.98,72.83,1630123200,30,1,6.9,230,1004,0.1,70,50,35.7
Chennai,Tamil Nadu,India,13.08,80.28,1630123200,30,1,10.5,280,1004,0.2,75,75,37.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630123200,25,1,15.4,263,1005,0.2,77,100,26.9
Mumbai,Maharashtra,India,18.98,72.83,1630134900,31,1,9.4,270,1004,0.1,66,50,37.1
Chennai,Tamil Nadu,India,13.08,80.28,1630134900,32,1,9.4,290,1003,0.1,63,75,43.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630134900,26.4,1,13.9,270,1006,0.1,69,72,28.3
Mumbai,Maharashtra,India,18.98,72.83,1630136700,31,1,10.5,250,1003,0.1,66,50,36.4
Chennai,Tamil Nadu,India,13.08,80.28,1630136700,32,1,9.4,290,1003,0.4,63,75,43.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630136700,27,1,13.2,270,1006,0.1,67,95,28.9
Mumbai,Maharashtra,India,18.98,72.83,1630139400,31,1,10.5,250,1003,0,66,50,35.9
Chennai,Tamil Nadu,India,13.08,80.28,1630139400,33,1,9.4,280,1002,0,63,75,46.1
Mumbai,Maharashtra,India,18.98,72.83,1630141200,31,1,12.5,260,1002,0,66,50,35.4
Chennai,Tamil Nadu,India,13.08,80.28,1630141200,33,1,8.1,300,1001,0,59,75,44.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630141200,28.2,1,12.3,270,1004,0.4,64,90,30.5
Mumbai,Maharashtra,India,18.98,72.83,1630141200,31,1,12.5,260,1002,0,66,50,35.4
Chennai,Tamil Nadu,India,13.08,80.28,1630141200,33,1,8.1,300,1001,0,59,75,44.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630141200,28.2,1,12.3,270,1004,0.4,64,90,30.5
Mumbai,Maharashtra,India,18.98,72.83,1630144800,31,1,12.5,240,1002,0,71,50,35.2
Chennai,Tamil Nadu,India,13.08,80.28,1630144800,32,1,5.6,290,1000,0,63,75,39.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630144800,28.4,1,12.5,278,1003,0.6,64,94,30.8
Mumbai,Maharashtra,India,18.98,72.83,1630148400,30,1,10.5,260,1001,0,70,50,33.2
Chennai,Tamil Nadu,India,13.08,80.28,1630148400,32,1,5.6,250,1000,0.3,63,75,39.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630148400,27.8,1,13.6,286,1003,2,66,94,30.1
Mumbai,Maharashtra,India,18.98,72.83,1630148400,30,1,10.5,260,1001,0,70,50,33.2
Chennai,Tamil Nadu,India,13.08,80.28,1630148400,32,1,5.6,250,1000,0.3,63,75,39.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630148400,27.8,1,13.6,286,1003,2,66,94,30.1
Mumbai,Maharashtra,India,18.98,72.83,1630154700,30,1,11.9,270,1002,0,75,50,33.3
Chennai,Tamil Nadu,India,13.08,80.28,1630154700,31,0,3.8,280,1001,0,66,75,37.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630154700,27,1,14.5,287,1002,0.6,70,84,29.2
Mumbai,Maharashtra,India,18.98,72.83,1630152000,30,1,11.9,270,1002,0,75,50,33.3
Chennai,Tamil Nadu,India,13.08,80.28,1630152000,31,0,3.8,280,1001,0,66,75,37.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630152000,27,0,14.5,287,1002,0.6,70,84,29.2
Mumbai,Maharashtra,India,18.98,72.83,1630158300,29,0,8.1,240,1002,0,75,50,31.6
Chennai,Tamil Nadu,India,13.08,80.28,1630158300,31,0,3.8,100,1002,0.1,66,75,37.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630158300,26.5,0,14.3,280,1002,0.5,72,59,28.6
Mumbai,Maharashtra,India,18.98,72.83,1630155600,29,0,8.1,240,1002,0,75,50,31.6
Chennai,Tamil Nadu,India,13.08,80.28,1630155600,31,0,3.8,100,1002,0.1,66,75,37.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630155600,26.5,0,14.3,280,1002,0.5,72,59,28.6
Mumbai,Maharashtra,India,18.98,72.83,1630159200,29,0,9.4,250,1003,0,79,75,32
Chennai,Tamil Nadu,India,13.08,80.28,1630159200,30,0,4.3,140,1002,0,75,75,35.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630159200,26.3,0,13.4,277,1003,2.8,72,89,28.3
Mumbai,Maharashtra,India,18.98,72.83,1630159200,29,0,9.4,250,1003,0,79,75,32
Chennai,Tamil Nadu,India,13.08,80.28,1630159200,30,0,4.3,140,1002,0,75,75,35.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630159200,26.3,0,13.4,277,1003,2.8,72,89,28.3
Mumbai,Maharashtra,India,18.98,72.83,1630165500,29,0,8.1,220,1003,0,75,75,32.6
Chennai,Tamil Nadu,India,13.08,80.28,1630165500,29,0,6.9,220,1003,0.4,79,75,33.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630165500,26.1,0,12.5,276,1004,0.1,72,53,28.1
Mumbai,Maharashtra,India,18.98,72.83,1630162800,29,0,8.1,220,1003,0,75,75,32.6
Chennai,Tamil Nadu,India,13.08,80.28,1630162800,29,0,6.9,220,1003,0.4,79,75,33.5
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630162800,26.1,0,12.5,276,1004,0.1,72,53,28.1
Mumbai,Maharashtra,India,18.98,72.83,1630169100,29,0,8.1,240,1004,0,79,50,32.8
Chennai,Tamil Nadu,India,13.08,80.28,1630169100,26,0,0,262,1004,0.3,94,75,28
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630169100,25.5,0,11.4,278,1004,0.3,74,72,27.4
Mumbai,Maharashtra,India,18.98,72.83,1630166400,29,0,8.1,240,1004,0,79,50,32.8
Chennai,Tamil Nadu,India,13.08,80.28,1630166400,26,0,0,262,1004,0.3,94,75,28
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630166400,25.5,0,11.4,278,1004,0.3,74,72,27.4
Mumbai,Maharashtra,India,18.98,72.83,1630172700,29,0,6.9,230,1004,0,79,75,33
Chennai,Tamil Nadu,India,13.08,80.28,1630172700,26,0,0,265,1005,0.7,94,75,28.1
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630172700,25.2,0,10.5,277,1005,1.1,77,68,27.2
Mumbai,Maharashtra,India,18.98,72.83,1630170000,29,0,6.9,230,1004,0,79,75,33
Chennai,Tamil Nadu,India,13.08,80.28,1630170000,26,0,0,228,1004,0.8,94,75,27.9
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630170000,25.1,0,12.5,293,1005,1.3,79,76,27.1
Mumbai,Maharashtra,India,18.98,72.83,1630179000,29,0,5.6,220,1003,0,79,75,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1630179000,26,0,0,259,1003,0.2,94,75,28.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630179000,24.2,0,18.3,268,1005,0.2,81,65,26.2
Mumbai,Maharashtra,India,18.98,72.83,1630179900,29,0,4.3,260,1003,0,79,75,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1630179900,26,0,0,0,1003,0.2,94,75,28.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630179900,24.2,0,18.3,268,1005,0.2,81,65,26.2
Mumbai,Maharashtra,India,18.98,72.83,1630177200,29,0,4.3,260,1003,0,79,75,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1630177200,26,0,0,0,1003,0.2,94,75,28.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630177200,24.2,0,18.3,268,1005,0.2,81,65,26.2
Mumbai,Maharashtra,India,18.98,72.83,1630205100,27,1,0,0,1003,0,94,50,29.7
Chennai,Tamil Nadu,India,13.08,80.28,1630205100,26,1,6.9,240,1003,0,89,75,28.6
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630205100,23.9,1,13.9,271,1004,0.4,81,64,25.9
Mumbai,Maharashtra,India,18.98,72.83,1630206000,29,1,4.3,90,1004,0.1,84,75,33.6
Chennai,Tamil Nadu,India,13.08,80.28,1630206000,28,1,5.6,240,1003,0.1,79,75,33
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630206000,24,1,13.4,270,1004,0,80,63,25.9
Mumbai,Maharashtra,India,18.98,72.83,1630206000,29,1,4.3,90,1004,0.1,84,75,33.6
Chennai,Tamil Nadu,India,13.08,80.28,1630206000,28,1,5.6,240,1003,0.1,79,75,33
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630206000,24,1,13.4,270,1004,0,80,63,25.9
Mumbai,Maharashtra,India,18.98,72.83,1630212300,26,1,3.8,200,1005,0,94,100,28.1
Chennai,Tamil Nadu,India,13.08,80.28,1630212300,29,1,11.9,260,1003,0,75,75,35.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630212300,24.6,1,14.1,269,1005,0,78,56,26.5
Mumbai,Maharashtra,India,18.98,72.83,1630219500,29,1,8.1,260,1004,0,79,75,33
Chennai,Tamil Nadu,India,13.08,80.28,1630219500,32,1,16.1,260,1002,0,59,75,41.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630219500,25.5,1,14.1,270,1006,0.1,74,72,27.4
Delhi,Delhi,India,28.67,77.22,1630219500,32,1,6.9,130,1004,0,75,50,36.1
Mumbai,Maharashtra,India,18.98,72.83,1630216800,29,1,8.1,260,1004,0,79,75,33
Chennai,Tamil Nadu,India,13.08,80.28,1630216800,32,1,16.1,260,1002,0,59,75,41.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630216800,25.5,1,14.1,270,1006,0.1,74,72,27.4
Delhi,Delhi,India,28.67,77.22,1630216800,32,1,6.9,130,1004,0,75,50,36.1
Chennai,Tamil Nadu,India,13.08,80.28,1630223100,32,1,11.9,270,1002,0.1,63,75,39.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630223100,26.1,1,14.3,271,1006,0.1,70,78,27.9
Mumbai,Maharashtra,India,18.98,72.83,1630226700,30,1,10.5,290,1003,0,75,75,34.2
Chennai,Tamil Nadu,India,13.08,80.28,1630226700,32,1,6.9,290,1001,0,67,75,38.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630226700,28.1,1,14.5,274,1005,0.3,64,77,30.4
Mumbai,Maharashtra,India,18.98,72.83,1630224000,30,1,10.5,290,1003,0,75,75,34.2
Chennai,Tamil Nadu,India,13.08,80.28,1630224000,32,1,6.9,290,1001,0,67,75,38.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630224000,28.1,1,14.5,274,1005,0.3,64,77,30.4
Mumbai,Maharashtra,India,18.98,72.83,1630230300,30,1,11.9,270,1003,0,75,75,33.9
Chennai,Tamil Nadu,India,13.08,80.28,1630230300,26,1,6.9,220,1001,0,94,100,27.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630230300,29.2,1,14.3,273,1004,0,58,45,31.3
Mumbai,Maharashtra,India,18.98,72.83,1630227600,30,1,11.9,270,1003,0,75,75,33.9
Chennai,Tamil Nadu,India,13.08,80.28,1630227600,26,1,6.9,220,1001,0,94,100,27.4
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630227600,29.2,1,14.3,273,1004,0,58,45,31.3
Mumbai,Maharashtra,India,18.98,72.83,1630233900,30,1,9.4,300,1002,0,70,75,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1630233900,28,1,0,0,1000,0,84,100,30.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630233900,30.7,1,14.1,266,1003,0,51,76,32.8
Mumbai,Maharashtra,India,18.98,72.83,1630231200,30,1,9.4,300,1002,0,70,75,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1630231200,28,1,0,0,1000,0,84,100,30.2
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630231200,30.7,1,14.1,266,1003,0,51,76,32.8
Mumbai,Maharashtra,India,18.98,72.83,1630237500,30,1,9.4,290,1002,0,70,75,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1630237500,29,1,0,261,1000,0.1,84,75,31.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630237500,31.1,1,15.4,271,1002,0.1,49,76,33.1
Mumbai,Maharashtra,India,18.98,72.83,1630234800,30,1,9.4,290,1002,0,70,75,33.7
Chennai,Tamil Nadu,India,13.08,80.28,1630234800,29,1,0,261,1000,0.1,84,75,31.7
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630234800,31.1,1,15.4,271,1002,0.1,49,76,33.1
Mumbai,Maharashtra,India,18.98,72.83,1630241100,30,1,6.9,290,1002,0,75,75,33.5
Chennai,Tamil Nadu,India,13.08,80.28,1630241100,29,0,3.8,220,1001,0,84,75,31
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630241100,30.4,1,16.1,280,1002,0,51,87,32.2
Mumbai,Maharashtra,India,18.98,72.83,1630238400,30,1,6.9,290,1002,0,75,75,33.5
Chennai,Tamil Nadu,India,13.08,80.28,1630238400,29,0,3.8,220,1001,0,84,75,31
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630238400,30.4,0,16.1,280,1002,0,51,87,32.2
Mumbai,Maharashtra,India,18.98,72.83,1630247400,29,0,4.3,310,1003,0,79,50,32.1
Chennai,Tamil Nadu,India,13.08,80.28,1630247400,29,0,0,273,1002,0,84,75,32.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630247400,29.7,0,17.4,283,1002,0.2,53,52,31.4
Mumbai,Maharashtra,India,18.98,72.83,1630248300,29,0,4.3,260,1003,0,79,50,32.1
Chennai,Tamil Nadu,India,13.08,80.28,1630248300,29,0,0,273,1002,0,79,75,32.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630248300,29.7,0,17.4,283,1002,0.2,53,52,31.4
Mumbai,Maharashtra,India,18.98,72.83,1630245600,29,0,4.3,260,1003,0,79,50,32.1
Chennai,Tamil Nadu,India,13.08,80.28,1630245600,29,0,0,273,1002,0,79,75,32.3
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630245600,29.7,0,17.4,283,1002,0.2,53,52,31.4
Mumbai,Maharashtra,India,18.98,72.83,1630251900,29,0,4.3,280,1004,0,79,75,32.6
Chennai,Tamil Nadu,India,13.08,80.28,1630251900,28,0,0,274,1003,0,89,75,30.8
Anantapuramu,Andhra Pradesh,India,14.68,77.6,1630251900,28.6,0,16.8,280,1003,0,56,62,30.2
Delhi,Delhi,India,28.67,77.22,1629570600,26.9,0,8.3,79,1006,0.67,87,58,31
Delhi,Delhi,India,28.67,77.22,1629574200,26.8,0,8.7,81,1005,0.33,87,61,30.8
Delhi,Delhi,India,28.67,77.22,1629577800,26.6,0,9.2,84,1005,2.2,88,64,30.6
Delhi,Delhi,India,28.67,77.22,1629581400,26.5,0,9.6,86,1005,2.93,89,67,30.4
Delhi,Delhi,India,28.67,77.22,1629585000,26.5,0,9.4,85,1005,1.47,88,68,30.4
Delhi,Delhi,India,28.67,77.22,1629588600,26.5,0,9.2,84,1005,2.77,88,69,30.3
Delhi,Delhi,India,28.67,77.22,1629592200,26.5,1,8.9,84,1006,3.69,88,70,30.3
Delhi,Delhi,India,28.67,77.22,1629595800,27.4,1,9.2,88,1006,1.84,84,70,31.4
Delhi,Delhi,India,28.67,77.22,1629599400,28.2,1,9.5,92,1006,0.73,79,71,32.4
Delhi,Delhi,India,28.67,77.22,1629603000,29.1,1,9.8,96,1006,0.98,74,72,33.5
Delhi,Delhi,India,28.67,77.22,1629606600,30.4,1,9.9,101,1006,0.49,68,75,35.2
Delhi,Delhi,India,28.67,77.22,1629610200,31.7,1,10,106,1005,0.43,62,79,36.9
Delhi,Delhi,India,28.67,77.22,1629613800,33,1,10.1,111,1005,0.58,56,82,38.6
Delhi,Delhi,India,28.67,77.22,1629617400,33.2,1,9.5,109,1004,0.29,56,75,39
Delhi,Delhi,India,28.67,77.22,1629621000,33.5,1,8.9,107,1003,0.7,55,68,39.3
Delhi,Delhi,India,28.67,77.22,1629624600,33.7,1,8.3,106,1003,0.93,55,61,39.7
Delhi,Delhi,India,28.67,77.22,1629628200,33.4,1,7.8,105,1002,0.47,56,64,39.5
Delhi,Delhi,India,28.67,77.22,1629631800,33.2,1,7.2,105,1002,0.17,57,68,39.2
Delhi,Delhi,India,28.67,77.22,1629635400,32.9,1,6.7,104,1002,0.22,59,72,39
Delhi,Delhi,India,28.67,77.22,1629639000,32.4,0,6.5,105,1003,0.11,61,64,38.3
Delhi,Delhi,India,28.67,77.22,1629642600,31.8,0,6.3,106,1003,0,63,56,37.7
Delhi,Delhi,India,28.67,77.22,1629646200,31.3,0,6,107,1003,0,65,49,37
Delhi,Delhi,India,28.67,77.22,1629649800,30.9,0,6,101,1003,0,67,52,36.4
Delhi,Delhi,India,28.67,77.22,1629653400,30.5,0,6,95,1003,0.07,69,55,35.9
Delhi,Delhi,India,28.67,77.22,1629657000,30.1,0,6,89,1003,0.09,71,58,35.3
Delhi,Delhi,India,28.67,77.22,1629660600,29.8,0,6.1,87,1002,0.04,72,49,35
Delhi,Delhi,India,28.67,77.22,1629664200,29.6,0,6.2,85,1002,0,74,39,34.6
Delhi,Delhi,India,28.67,77.22,1629667800,29.3,0,6.3,84,1002,0,75,30,34.3
Delhi,Delhi,India,28.67,77.22,1629671400,29.5,0,6.2,87,1002,0,74,36,34.5
Delhi,Delhi,India,28.67,77.22,1629675000,29.6,0,6.1,90,1002,0.1,73,42,34.8
Delhi,Delhi,India,28.67,77.22,1629678600,29.8,1,6,93,1002,0.13,73,48,35
Delhi,Delhi,India,28.67,77.22,1629682200,30.7,1,6.2,103,1003,0.07,68,59,36.1
Delhi,Delhi,India,28.67,77.22,1629685800,31.7,1,6.3,113,1003,0.43,64,71,37.3
Delhi,Delhi,India,28.67,77.22,1629689400,32.6,1,6.5,123,1003,0.58,60,82,38.4
Delhi,Delhi,India,28.67,77.22,1629693000,33.5,1,5.8,149,1003,0.29,56,80,39.4
Delhi,Delhi,India,28.67,77.22,1629696600,34.4,1,5.1,174,1002,0.43,52,79,40.4
Delhi,Delhi,India,28.67,77.22,1629700200,35.3,1,4.5,200,1002,0.58,49,78,41.4
Delhi,Delhi,India,28.67,77.22,1629703800,35.3,1,4,236,1001,0.29,49,77,41.6
Delhi,Delhi,India,28.67,77.22,1629707400,35.4,1,3.4,273,1001,0.03,49,76,41.8
Delhi,Delhi,India,28.67,77.22,1629711000,35.4,1,2.9,310,1000,0.04,50,75,42
Delhi,Delhi,India,28.67,77.22,1629714600,35,1,3.3,292,1000,0.02,52,70,41.7
Delhi,Delhi,India,28.67,77.22,1629718200,34.6,1,3.7,275,1000,0.07,54,65,41.5
Delhi,Delhi,India,28.67,77.22,1629721800,34.2,1,4,257,1000,0.09,56,60,41.2
Delhi,Delhi,India,28.67,77.22,1629725400,33.8,0,4.3,196,1000,0.04,58,60,40.8
Delhi,Delhi,India,28.67,77.22,1629729000,33.4,0,4.6,134,1001,0.13,60,59,40.5
Delhi,Delhi,India,28.67,77.22,1629732600,33,0,4.9,73,1001,0.18,62,58,40.1
Delhi,Delhi,India,28.67,77.22,1629736200,32,0,5.8,82,1001,0.09,66,56,38.7
Delhi,Delhi,India,28.67,77.22,1629739800,31.1,0,6.7,92,1001,0.13,70,54,37.3
Delhi,Delhi,India,28.67,77.22,1629743400,30.1,0,7.6,102,1001,0.18,73,52,35.9
Delhi,Delhi,India,28.67,77.22,1629747000,30.1,0,7.2,111,1001,0.09,74,56,35.9
Delhi,Delhi,India,28.67,77.22,1629750600,30.1,0,6.7,121,1001,0.3,74,59,36
Delhi,Delhi,India,28.67,77.22,1629754200,30.1,0,6.3,130,1001,0.4,74,63,36
Delhi,Delhi,India,28.67,77.22,1629757800,30.4,0,5.7,141,1001,0.2,73,50,36.4
Delhi,Delhi,India,28.67,77.22,1629761400,30.7,0,5.2,151,1001,0,71,37,36.9
Delhi,Delhi,India,28.67,77.22,1629765000,31,1,4.7,161,1001,0,70,24,37.3
Delhi,Delhi,India,28.67,77.22,1629768600,32,1,4.7,181,1001,0,65,22,38.3
Delhi,Delhi,India,28.67,77.22,1629772200,33,1,4.7,201,1002,0,60,20,39.3
Delhi,Delhi,India,28.67,77.22,1629775800,34,1,4.7,221,1002,0,56,18,40.3
Delhi,Delhi,India,28.67,77.22,1629779400,35.2,1,5.8,243,1001,0,50,18,41.1
Delhi,Delhi,India,28.67,77.22,1629783000,36.3,1,6.9,265,1001,0,45,17,41.8
Delhi,Delhi,India,28.67,77.22,1629786600,37.5,1,8.1,287,1001,0,39,16,42.6
Delhi,Delhi,India,28.67,77.22,1629790200,38,1,8.5,296,1000,0,38,18,43.1
Delhi,Delhi,India,28.67,77.22,1629793800,38.4,1,8.9,306,999,0,37,20,43.6
Delhi,Delhi,India,28.67,77.22,1629797400,38.9,1,9.4,315,998,0,35,22,44.1
Delhi,Delhi,India,28.67,77.22,1629801000,38.5,1,8.6,291,998,0,38,21,44.3
Delhi,Delhi,India,28.67,77.22,1629804600,38.1,1,7.9,266,998,0,41,21,44.5
Delhi,Delhi,India,28.67,77.22,1629808200,37.7,1,7.2,242,998,0,43,21,44.7
Delhi,Delhi,India,28.67,77.22,1629811800,36.9,0,6.6,195,998,0,46,18,44.2
Delhi,Delhi,India,28.67,77.22,1629815400,36.2,0,6,149,999,0,50,16,43.6
Delhi,Delhi,India,28.67,77.22,1629819000,35.4,0,5.4,102,999,0,53,14,43.1
Delhi,Delhi,India,28.67,77.22,1629822600,34.9,0,6,125,999,0,54,15,42.2
Delhi,Delhi,India,28.67,77.22,1629826200,34.4,0,6.6,149,999,0,55,16,41.3
Delhi,Delhi,India,28.67,77.22,1629829800,33.9,0,7.2,172,999,0,55,17,40.4
Delhi,Delhi,India,28.67,77.22,1629833400,33.6,0,7.5,194,998,0,54,16,39.4
Delhi,Delhi,India,28.67,77.22,1629837000,33.3,0,7.9,215,998,0,53,15,38.5
Delhi,Delhi,India,28.67,77.22,1629840600,33,0,8.3,237,998,0,52,14,37.5
Delhi,Delhi,India,28.67,77.22,1629844200,32.7,0,10.2,244,998,0,52,13,36.7
Delhi,Delhi,India,28.67,77.22,1629847800,32.4,0,12.2,251,998,0,51,12,36
Delhi,Delhi,India,28.67,77.22,1629851400,32.1,1,14.1,259,999,0,51,11,35.2
Delhi,Delhi,India,28.67,77.22,1629855000,32.7,1,14.9,264,999,0,49,10,36
Delhi,Delhi,India,28.67,77.22,1629858600,33.4,1,15.7,269,999,0,48,9,36.9
Delhi,Delhi,India,28.67,77.22,1629862200,34,1,16.6,274,1000,0,46,9,37.7
Delhi,Delhi,India,28.67,77.22,1629865800,35,1,16.2,276,999,0,43,10,38.8
Delhi,Delhi,India,28.67,77.22,1629869400,36.1,1,15.8,278,999,0,40,10,40
Delhi,Delhi,India,28.67,77.22,1629873000,37.1,1,15.4,280,999,0,37,11,41.1
Delhi,Delhi,India,28.67,77.22,1629876600,37.5,1,14.8,280,998,0,36,11,41.5
Delhi,Delhi,India,28.67,77.22,1629880200,38,1,14.1,280,997,0,35,12,42
Delhi,Delhi,India,28.67,77.22,1629883800,38.4,1,13.4,280,997,0,34,12,42.4
Delhi,Delhi,India,28.67,77.22,1629887400,38,1,12.5,276,997,0,35,10,42.1
Delhi,Delhi,India,28.67,77.22,1629891000,37.7,1,11.6,271,996,0,36,9,41.7
Delhi,Delhi,India,28.67,77.22,1629894600,37.3,1,10.7,267,996,0,37,7,41.4
Delhi,Delhi,India,28.67,77.22,1629898200,36.5,0,10.8,259,996,0,39,7,40.4
Delhi,Delhi,India,28.67,77.22,1629901800,35.6,0,10.9,252,997,0,41,6,39.5
Delhi,Delhi,India,28.67,77.22,1629905400,34.8,0,11,244,997,0,43,6,38.5
Delhi,Delhi,India,28.67,77.22,1629909000,34.1,0,11.8,244,997,0,43,5,37.3
Delhi,Delhi,India,28.67,77.22,1629912600,33.5,0,12.6,245,997,0,43,5,36
Delhi,Delhi,India,28.67,77.22,1629916200,32.8,0,13.4,245,997,0,43,5,34.8
Delhi,Delhi,India,28.67,77.22,1629919800,32.1,0,12.8,249,996,0,45,6,34
Delhi,Delhi,India,28.67,77.22,1629923400,31.5,0,12.2,253,996,0,47,7,33.3
Delhi,Delhi,India,28.67,77.22,1629927000,30.8,0,11.6,256,996,0,48,9,32.5
Delhi,Delhi,India,28.67,77.22,1629930600,30.4,0,11.6,258,997,0,50,8,32.1
Delhi,Delhi,India,28.67,77.22,1629934200,29.9,0,11.6,260,997,0,52,8,31.6
Delhi,Delhi,India,28.67,77.22,1629937800,29.5,1,11.6,262,998,0,53,8,31.2
Delhi,Delhi,India,28.67,77.22,1629941400,30.5,1,12.5,264,998,0,51,8,32.5
Delhi,Delhi,India,28.67,77.22,1629945000,31.4,1,13.3,267,999,0,49,8,33.7
